de,en,id,title
"Das Angebot des FREIE HILFE BERLIN e.V. richtet sich in erster Linie an Straffällige und Haftentlassene über 18 Jahre, die wohnungslos oder von Wohnungslosigkeit bedroht sind.

Viele dieser Menschen haben sehr lange Haftstrafen verbüßt, mit der Inhaftierung eventuell vorhandenen eigenen Wohnraum verloren, sie haben kaum familiäre oder andere soziale Bindungen, es bestehen Kontaktschwierigkeiten, sie haben ihre Biografie häufig nicht aufgearbeitet, fühlen sich sozial ausgegrenzt und haben verschiedenartige weitere Probleme. Ziel ist es, diese Menschen bei der Gestaltung eines selbstbestimmten und straffreien Lebens zu unterstützen.

Um den persönlichen Bedürfnissen dieser Menschen gerecht zu werden, bieten wir unterschiedliche Betreuungsformen an:

- Betreutes Einzelwohnen gem. §§ 67 ff. SGB XII in Wohnungen  des Trägers
- Betreutes Einzelwohnen gem. §§ 67 ff. SGB XII in eigenem Wohnraum
- Betreutes Gruppenwohnen gem. §§ 67 ff. SGB XII in Wohnungen des Trägers
- Unterstützung beim Wohnungserhalt oder der Wohnungserlangung gem. §§ 67 ff. SGB XII

Unser Standort Wedding hält eine Wohngemeinschaft für junge Erwachsene (18-27 Jahre) mit büronaher Anbindung im Rahmen des Betreuten Gruppenwohnens gem. §§ 67 ff. SGB XII vor. ","[DeepL:] The services offered by FREIE HILFE BERLIN e.V. are primarily aimed at offenders and ex-prisoners over the age of 18 who are homeless or at risk of homelessness.

Many of these people have served very long prison sentences, may have lost their own living space due to their incarceration, have hardly any family or other social ties, have contact difficulties, have often not come to terms with their biography, feel socially excluded and have various other problems. The goal is to support these people in shaping a self-determined and crime-free life.

In order to meet the personal needs of these people, we offer different forms of care:

- Assisted individual living according to §§ 67 ff. SGB XII in the apartments of the provider.
- Assisted single living according to §§ 67 ff. SGB XII in own living space
- Assisted group living according to §§ 67 ff. SGB XII in apartments of the provider
- Support in maintaining or obtaining housing in accordance with §§ 67 ff. SGB XII

Our Wedding location has a shared apartment for young adults (18-27 years old) with close proximity to the office within the framework of assisted group living in accordance with §§ 67 ff. SGB XII.",45d584edcfde789b,Ambulante Wohnhilfe
"Das Angebot des FREIE HILFE BERLIN e.V. richtet sich in erster Linie an Straffällige und Haftentlassene über 18 Jahre, die wohnungslos oder von Wohnungslosigkeit bedroht sind.

Viele dieser Menschen haben sehr lange Haftstrafen verbüßt, mit der Inhaftierung eventuell vorhandenen eigenen Wohnraum verloren, sie haben kaum familiäre oder andere soziale Bindungen, es bestehen Kontaktschwierigkeiten, sie haben ihre Biografie häufig nicht aufgearbeitet, fühlen sich sozial ausgegrenzt und haben verschiedenartige weitere Probleme. Ziel ist es, diese Menschen bei der Gestaltung eines selbstbestimmten und straffreien Lebens zu unterstützen.

Um den persönlichen Bedürfnissen dieser Menschen gerecht zu werden, bieten wir unterschiedliche Betreuungsformen an:
- Betreutes Einzelwohnen gem. §§ 67 ff. SGB XII in Wohnungen  des Trägers
- Betreutes Einzelwohnen gem. §§ 67 ff. SGB XII in eigenem Wohnraum
- Betreutes Gruppenwohnen gem. §§ 67 ff. SGB XII in Wohnungen des Trägers
- Unterstützung beim Wohnungserhalt oder der Wohnungserlangung gem. §§ 67 ff. SGB XII

Am Standort Lichtenberg bieten wir Betreutes Gruppenwohnen gem. §§ 67 ff. SGB XII mit dem Schwerpunkt Betreuung älterer Klienten in eigenem Apartment und gemeinschaftlich nutzbarem Gruppenraum mit sehr naher Büroanbindung vor Ort. ","[DeepL:] The services offered by FREIE HILFE BERLIN e.V. are primarily aimed at offenders and ex-prisoners over the age of 18 who are homeless or at risk of homelessness.

Many of these people have served very long prison sentences, may have lost their own living space due to their incarceration, have hardly any family or other social ties, have contact difficulties, have often not come to terms with their biography, feel socially excluded and have various other problems. The goal is to support these people in shaping a self-determined and crime-free life.

In order to meet the personal needs of these people, we offer different forms of care:
- Assisted individual living according to §§ 67 ff. SGB XII in the apartments of the provider.
- Assisted single living according to §§ 67 ff. SGB XII in own living space
- Assisted group living according to §§ 67 ff. SGB XII in apartments of the provider
- Support in maintaining or obtaining housing in accordance with §§ 67 ff. SGB XII

At the Lichtenberg location, we offer assisted group living in accordance with §§ 67 ff. SGB XII with a focus on support for older clients in their own apartment and communally usable group room with very close on-site office connections.",579d490741ce5806,Ambulante Wohnhilfe
"Silbernetz hilft Menschen 60+, die niemanden zum Reden haben, mit einem dreistufigen Angebot:  


Silbertelefon: Täglich von 8-22 Uhr finden Senior\*innen unter 0800 4 70 80 90 ein offenes Ohr zum “einfach-mal-reden"".  

Silbernetz-Freund\* innen: Für regelmäßige persönliche Telefongespräche werden interessierte Senior\*innen mit Ehrenamtlichen vernetzt, die dann einmal pro Woche anrufen.  

Silberinfo: Silbernetz vermittelt deutschlandweit Kontakte zu professioneller Hilfe, für Berliner Anrufer\*innen auch Informationen zu Angeboten der Altenhilfe in der Nachbarschaft.  

Diese Silbernetz-Angebote sind vertraulich, anonym und kostenfrei.  

Die Arbeit von Silbernetz wird durch die Förderung vom Land Berlin, dem Jobcenter und durch Stiftungen, Unternehmen und Spender\*innen ermöglicht. ","[DeepL:] Silbernetz helps people 60+ who have no one to talk to with a three-tiered service:


Silver phone: Every day from 8 a.m. to 2 p.m., senior citizens can call 0800 4 70 80 90 to find a sympathetic ear to talk to.  

Silver net friends: For regular personal telephone conversations, interested seniors are networked with volunteers who then call once a week.  

Silberinfo: Silbernetz provides contacts to professional help throughout Germany, and for callers in Berlin, also information about services for the elderly in the neighborhood.  

These Silbernetz services are confidential, anonymous and free of charge.  

The work of Silbernetz is made possible by funding from the state of Berlin, the Jobcenter and by foundations, companies and donors.",dcca444d356898a0,Einfach mal reden für Menschen ab 60 Jahren - Silbernetz
"KOKON entstand 1987 als Therapiezentrum für Drogenabhängige und begründete damit eine neue Form der therapeutischen Hilfe, die es abhängigen Menschen ermöglicht, unter Wahrung ihres persönlichen Lebensumfelds in einem dennoch schützenden Rahmen Wege in ein zufriedenes Leben ohne Drogen zu finden.

Das grundlegende Organisationsprinzip von KOKON ist die Idee der ambulanten Gemeinschaft.

In unserem Team von engagierten Fachtherapeuten und Ärzten verknüpfen wir Wissen und Erfahrung zu unseren Therapie-Programmen speziell für die ambulante Behandlung der Probleme durch Kokain und Amphetamine sowie Alkohol und Neue Psychoaktive Substanzen bei KOKON und der Probleme durch dämpfende Drogen wie Cannabis, Opioide, Alkohol, Neue Psychoaktive Substanzen bei KIBO. Wir entwickeln und modifizieren unsere Therapiestandards stets nach neuesten wissenschaftlichen Erkenntnissen der Verhaltenstherapie, DBT, Atemtherapie, MBSR, Körpertherapie, Sport- und Erlebnistherapie.

*KOKON offers therapy in both German and English language. Our team of dedicated therapists are specialized in treating people with an addiction to cocaine, amphetamines, crystal meth and other stimulants. We also treat addictions from other substances. For further information, visit our website under https://en.kokon.de.*

","[DeepL:] KOKON was founded in 1987 as a therapy center for drug addicts, thus establishing a new form of therapeutic help that enables addicted people to find ways to a satisfied life without drugs, while maintaining their personal living environment in a nevertheless protective framework.

The basic organizational principle of KOKON is the idea of the outpatient community.

In our team of dedicated specialist therapists and doctors, we combine knowledge and experience to create our therapy programs specifically for the outpatient treatment of problems caused by cocaine and amphetamines as well as alcohol and New Psychoactive Substances at KOKON and problems caused by attenuating drugs such as cannabis, opioids, alcohol, New Psychoactive Substances at KIBO. We always develop and modify our therapy standards according to the latest scientific findings in behavioral therapy, DBT, breathing therapy, MBSR, body therapy, sports and experiential therapy.

*KOKON offers therapy in both German and English language. Our team of dedicated therapists are specialized in treating people with an addiction to cocaine, amphetamines, crystal meth and other stimulants. We also treat addictions from other substances. For further information, visit our website under https://en.kokon.de.*",cc73b1f21d952892,Kokon-Zentrum für ambulante Drogentherapie
"Austausch zu folgenden: Themen
Persönliches Budge, Patientenverfügung, Psychopharmaka, Vermeidung von Psychiatrieaufenthalten, Einweisung ins Internet, Vernetzung zu einer stabilen Gruppe, Psychiatrieerfahrenenchat, gesetzliche Betreuung","[DeepL:] Exchange on the following: Topics
Personal budge, living will, psychotropic drugs, avoidance of psychiatric hospitalization, admission to the internet, networking to a stable group, psychiatry experience chat, legal support",a7c416c6ce083929,Psychiatrie-Erfahrene Neukölln
"Unser Verein wurde 1954 gegründet und sieht sich der Versorgung Psychoseerkrankter verpflichtet.
Dies geschieht seit 1977 ambulant im Wedding mit insgesamt 194 Plätzen aufgeteilt in Betreutes Einzelwohnen, Therapeutische Wohngemeinschaften und einem Übergangswohnheim an zwei Standorten.

Das Leitmotiv ist in allen Einrichtungen eine auf gegenseitige Wertschätzung basierende Gemeinschaft aus Klienten, Angehörigen, Ehrenamtlichen und Professionellen. Der Aufbau einer partnerschaftlichen Beziehung mit unseren Klienten ist für uns der höchste Wert.","[DeepL:] Our association was founded in 1954 and is committed to the care of psychosis patients.
Since 1977, this has been done on an outpatient basis in Wedding with a total of 194 places divided into assisted individual living, therapeutic residential communities and a transitional home at two locations.

The guiding principle in all facilities is a community of clients, relatives, volunteers and professionals based on mutual respect. Building a relationship with our clients based on partnership is our highest value.",4980dd92aad34896,Betreutes Wohnen für psychisch kranke Menschen im Wedding
"Unsere Ausbilder\*innen geben Ihnen erste Einblicke in den Beruf des Zweiradmechatronikers – Fachrichtung Fahrradtechnik. Gemeinsam in der Gruppe warten und reparieren Sie die bezirklichen Lastenräder der fLotte kommunal unter fachlicher Anleitung des Ausbildungspersonals. Zudem coachen wir Sie zu alltagsrelevanten Themen wie Stress- und Konfliktmanagement, Gesundheit oder Bewerbungstraining.

Ein Durchgang dauert 6 Monate. Die 10 Wochenstunden können individuell auf Berufsorientierung am Rad, sozialpädagogische Betreuung und individuelles Coaching verteilt werden.

Wir unterstützen Sie die gesamte Zeit individuell bezüglich Ihrer beruflichen Wünsche und helfen Ihnen dabei, Ihre persönlichen Ziele zu erreichen.","[DeepL:] Our trainers will give you a first insight into the profession of bicycle mechatronics specialist. Together in the group, you will maintain and repair the district cargo bikes of fLotte kommunal under the professional guidance of the training staff. In addition, we coach you on topics relevant to everyday life such as stress and conflict management, health or job application training.

One course lasts 6 months. The 10 hours per week can be individually divided between vocational orientation on the bike, socio-pedagogical support and individual coaching.

We provide you with individual support throughout the entire time with regard to your career aspirations and help you achieve your personal goals.",c118cc74a665d87c,Komm in die Gänge – Fahrradwerkstatt Lichtenberg
"Wir sprechen über das Thema Depression.
Welche Ursachen hat sie und wie wirkt sie sich auf unser Leben aus? Um die Folgen von Zurückgezogenheit, sozialer Isolation und Negativspiralen zu reduzieren, bemühen wir uns unter anderem, uns gegenseitig auch im Umgang mit Ämtern und Verwaltungen zu unterstützen. Wichtige Punkte sind für uns dabei Familie, Beruf, Arbeitslosigkeit, Partnerschaft, Einsamkeit.

Unser Ziel ist es, eingefahrene Denk- und Verhaltensweisen zu verändern um einen Weg zu finden aktiv und selbstbestimmten zu leben und dadurch unsere Lebensqualität zu verbessern.","[DeepL:] We talk about the topic of depression.
What causes it and how does it affect our lives? In order to reduce the consequences of withdrawal, social isolation and negative spirals, we try, among other things, to support each other also in dealing with authorities and administrations. Important issues for us are family, job, unemployment, partnership, loneliness.

Our goal is to change ingrained ways of thinking and behaving in order to find a way to live actively and self-determined and thereby improve our quality of life.",ace5e4a080e7d839,Wir um 40+
"Wenn Zwänge den Alltag bestimmen, ist das Zusammenleben erschwert.

Für die Angehörigen sind Möglichkeiten zum regelmäßigen Austausch und zur gegenseitigen Hilfestellung ebenso wichtig wie für die Betroffenen.","[DeepL:] When constraints determine everyday life, living together is more difficult.

For the relatives, opportunities for regular exchange and mutual support are just as important as for the people affected.",51f44e864a495bb6,Angehörigen-Gruppe von Zwangserkrankten
"Die Anonyme Alkoholkrankenhilfe Berlin e.V. ist eine Gemeinschaft von alkohol- und medikamentenabhängigen Frauen und Männern, die gemeinsam versuchen, ihre Suchtprobleme zu lösen und anderen zu helfen, einen Weg aus ihrer Abhängigkeit zu finden.

Zur Internetseite des AKB: http://www.akb-ev.de","[DeepL:] Alcoholics Anonymous Berlin e.V. is a community of women and men addicted to alcohol and drugs, who together try to solve their addiction problems and help others to find a way out of their addiction.

To the AKB website: http://www.akb-ev.de",a3660d82689e4bd8,AKB – Anonyme Alkoholkrankenhilfe Berlin e.V.
"Wir bieten an:

- Ein neues, verantwortungsbewusstes Leben mit Selbständigkeit und Selbstvertrauen
- Die gemeinsame Suche nach Wegen in eine zufriedene alkohol- und drogenfreie Zukunft
- Eine gegenseitige Unterstützung, um trocken zu werden und trocken zu bleiben
- Die Chancen einer Wiedereingliederung in die Sozialgemeinschaft

Weitere Informationen auf der Internetseite von Drogenstop e.V.: https://www.drogenstop.de","[DeepL:] We offer:

- A new, responsible life with independence and self-confidence.
- The joint search for ways to a satisfied future free of alcohol and drugs
- A mutual support to become and stay sober
- The chances of reintegration into the social community

Further information on the website of Drogenstop e.V.: https://www.drogenstop.de",73aff49578c6091c,Drogenstop e.V.
"Unsere Gruppe ist offen für bosnische, kroatische und serbische Frauen, die Ängste und Depressionen haben und sich mit anderen Frauen austauschen möchten. Gemeinsam in der Gruppe schaffen wir es, neue Wege zu wagen, um unsere Lebenskrise zu bewältigen.

Nasa Grupa je otvorena za bosanke, srpkinje i hrvatice koje se bore protiv strahova i depresija i žele da razmijene iskustva sa drugim ženama. Zajedno u Grupi pronaci cemo nove puteve za rješavanje naše životne krize.","[DeepL:] Our group is open for Bosnian, Croatian and Serbian women who have anxiety and depression and want to share with other women. Together in the group we manage to dare new ways to overcome our life crisis.

Nasa Grupa je otvorena za bosanke, srpkinje i hrvatice koje se bore protiv strahova i depresija i žele da razmijene iskustva sa drugim ženama. Zajedno u Grupi pronaci cemo nove puteve za rješavanje naše životne krize.",6f99c371f585893f,Angst und Depression – Gesprächsgruppe für bosnische Frauen
"In der Charlottenburger Tagespflege gibt es einige Senior\*innen, die gern Skatspielen möchten, aber nicht die richtigen Partner haben. Einmal in der Woche würden sie gern mit einem oder einer versierten Spieler\*in  ca. 2 Stunden spielen.","[DeepL:] In the Charlottenburg day care there are some seniors who would like to play skat, but do not have the right partners. Once a week they would like to play with an experienced player for about 2 hours.",1b5c886b59b8aa9b,Freizeitbetätigung mit Skatspielen
"Die Charlottenburger Genusswerkstatt röstet fair gehandelten Kaffee und stellt Teemischungen her. Diese Produkte werden an mehreren Tagen in der Woche  auf einem Wochenmarkt vorgestellt, verkostet und angeboten. Die Hauptamtlichen Mitarbeiter\*innen können noch ehrenamtliche Hilfe gebrauchen. Die Genusswerkstatt ist gleichzeitig ein Arbeitsprojekt, um psychisch kranken Menschen eine Tagesstruktur zu geben.","[DeepL:] The Charlottenburger Genusswerkstatt roasts fair-trade coffee and produces tea blends. These products are presented, tasted and offered at a weekly market several days a week. The full-time staff can still use volunteer help. The Genusswerkstatt is also a work project to give mentally ill people a daily structure.",10529865d8d94825,Fair gehandelten Kaffee rösten und verkosten.
"Die SHG besteht aus Frauen (ab 55 Jahre) mit chronische Erkrankungen, Depressionen, Arthrose, Osteoporose.

Gerade für chronisch erkrankte Menschen, die unter Antriebslosigkeit und Depressionen leiden und sich aus dem sozialen Umfeld zurückziehen, bietet die SHG die Möglichkeit sich mit anderen Betroffenen über die Krankheitsprobleme auszutauschen und von Erfahrungen der anderen zu profitieren. In der SHG erzählen Frauen viel von ihren eigenen Erfahrungen, Kenntnissen und über ihre Ängste.

Themen u.a. sind: wie gehen wir, mit den Krankheiten um?  Was können wir als Betroffene machen?

Zu dem geben sich Betroffene Halt und Unterstützung, stärken sich, machen sich Mut. Sie suchen gemeinsam nach Wegen um ihr Leben lebenswerter und besser zu gestalten. Hierbei werden sie gemeinsam mit Sport (Gymnastikangebote) wieder aktiv

- Bewegung im Freien zu gestallten
- Ernährung – Umstellung
- Gesunde Ernährung am Leben teilzunehmen.
","[DeepL:] The SHG consists of women (55 years and older) with chronic diseases, depression, osteoarthritis, osteoporosis.

Especially for chronically ill people who suffer from listlessness and depression and withdraw from the social environment, the SHG offers the opportunity to exchange with other affected people about the disease problems and to benefit from the experiences of others. In the SHG, women talk a lot about their own experiences, knowledge and about their fears.

Topics include: How do we deal with the disease?  What can we do as affected persons?

Those affected give each other support, strengthen each other, and encourage each other. Together they look for ways to make their lives better and more worth living. Together they become active again with sports (gymnastics).

- outdoor exercise
- Nutrition - change
- Healthy nutrition to participate in life.",94a5ea77811c985c,Interkulturelle Gruppe Gelenk- und Rückenschmerzen
"Die Frauen in der Gruppe haben sich gefunden um die gesundheitlichen Probleme:
Epilepsie, chronische Kopfschmerzen, Migräne, Parkinson, mit beginnender Demenz, Depressionen verträglicher zu machen.
Über bestimmte Krankheiten zu reden ist häufig mit Scham besetzt, z.B. ständig Dinge zu vergessen, laufend Fehler zu machen usw.
Daher bietet die SHG die Möglichkeit sich mit anderen Betroffenen über ihre Krankheiten auszutauschen und von Erfahrungen anderer zu profitieren. Menschen mit beginnende Demenz: ich bin nicht allein mit der Krankheit, ich gehöre dazu, ich kann noch was, ich bin wertvoll – trotz und mit Demenz, jemand erlebt das Gleiche wie ich. Sie hören sich zu und geben sich halt. Sie suchen gemeinsam geeignete Ärzte oder geeignete Behandlungsmethoden zu finden, z.B. Sport, Übungen für Gedächtnistraining usw.","[DeepL:] The women in the group have found each other to make the health problems:
Epilepsy, chronic headaches, migraines, Parkinson's disease, with the onset of dementia, depression more tolerable.
Talking about certain diseases is often filled with shame, e.g. constantly forgetting things, constantly making mistakes, etc.
Therefore, the SHG offers the opportunity to talk with other affected people about their illnesses and to benefit from the experiences of others. People with incipient dementia: I am not alone with the disease, I belong to it, I can still do something, I am valuable - despite and with dementia, someone experiences the same as I do. They listen to each other and support each other. Together they try to find suitable doctors or suitable treatment methods, e.g. sports, exercises for memory training, etc.",1f27e25651ce08ce,Interkulturelle Gruppe Neurologische Funktionsstörungen (Yoga)
"Sprache: deutsch

Interkulturelle Selbsthilfegruppe-Gesundheit ist für alle Frauen mit und ohne Fluchterfahrungen, in allen Gesundheitlichen Lagen: Rückenschmerzen, Diabetes, Schmerzen, Sucht.","[DeepL:] Language: german

Intercultural Self-Help Group-Health is for all women with and without refugee experience, in all health situations: back pain, diabetes, pain, addiction.",4b8c8513eaabba6b,Interkulturelle Selbsthilfegruppe Gesundheit für Frauen mit und ohne Migrationshintergrund
"Sprache: Deutsch

Die Themen sind: Gesundheitliche Probleme mit Depressionen, Osteoporose, Rückenschmerzen, Arthrose, Diabetes.
Wie gehen wir mit den Krankheiten um?
Wir können durch unsere Gespräche Erfahrungen austauschen und mehr Selbstsicherheit gewinnen.","[DeepL:] Language: German

The topics are: Health problems with depression, osteoporosis, back pain, arthritis, diabetes.
How do we deal with the diseases?
We can exchange experiences and gain more self-confidence through our conversations.",3b0a9bc2ee6bd851,Interkulturelle SHG -Gesundheit
"Die Themen in der Gruppe sind: Gesundheitliche Probleme mit Depressionen, Osteoporose, Rückenschmerzen, Arthrose, Diabetes. Wie gehen wir mit den Krankheiten um, wie wir uns mit dem Tanz und Sport entspannen können? Wir können durch unsere Gespräche Erfahrungen austauschen und mehr Selbstsicherheit gewinnen.","[DeepL:] The topics in the group are: Health problems with depression, osteoporosis, back pain, arthritis, diabetes. How do we deal with the diseases, how to relax with the dance and sports? We can share experiences and gain more self-confidence through our conversations.",ff2f8e5be00bca41,Mazedonische Gruppe für Frauengesundheit
"In der sozialen Selbsthilfegruppe werden wir durch Erfahrungs- und Informationsaustausch unser Vertrauen aufbauen, Einsamkeit und Isolation überwinden und uns gegenseitig helfen, zusammen einkaufen oder spazieren gehen. Wir können an Selbstständigkeit gewinnen, uns gegenseitig ermutigen und aus der Gruppe in die Gesellschaft hinaustreten.","[DeepL:] In the social support group we will build our confidence by sharing experiences and information, overcome loneliness and isolation and help each other, go shopping or for a walk together. We can gain independence, encourage each other and step out of the group into society.",cfb72d85d2808a2e,Raus aus der Einsamkeit
"Diese Gruppe spricht türkisch

Zwänge – einige Teilnehmerinnen aus der Gruppe leiden an Waschzwang, einige an Putzzwang und einige an Kontrollzwang.

Betroffene von Zwangsgedanken und Handlungen, werden nicht ernst genommen.

Daher fällt es den Betroffenen Frauen sehr schwer ihre Probleme beim Namen zu nennen sich zu der Krankheit zu bekennen. Ihre Lebenssituation macht sie anfälliger.

Dabei spielen die Folgen der Migration eine wichtige Rolle. Hierbei muss man auch erwähnen, dass die Rolle der Frau in der Familie, in der Gesellschaft eine andere ist, als die wir von deutschen Frauen gewohnt sind. Die Migrationsprobleme wie fremde Sprache, Kultur, Religion und Lebensweise kommen noch dazu.

In der Gruppe finden Sie einen Schutzraum und die Möglichkeit offen miteinander zu sprechen, sich auszutauschen und zu unterstützen.

- Gemeinsame Probleme: Hilflosigkeit – woher Hilfe bekommen?
- Gefühle des alleingelassen seins – Menschen ziehen sich zurück und Sie werden mit Vorurteile konfrontiert.
- sie fangen an, sich selbst verantwortlich zu fühlen

Eine typische Gruppensitzung beginnt und endet mit einem sog.“ Blitzlicht“ Befindlichkeitsrunde, in der jede Gruppen-Teilnehmerin in wenigen Worten den anderen mitteilt, wie es ihr geht und was sie beschäftigt.","[DeepL:] This group speaks Turkish

Compulsions - some participants from the group suffer from washing compulsion, some from cleaning compulsion and some from control compulsion.

Those affected by compulsive thoughts and actions, are not taken seriously.

Therefore it is very difficult for the affected women to name their problems and to admit their illness. Their life situation makes them more vulnerable.

The consequences of migration play an important role. It is also important to mention that the role of women in the family and in society is different from what we are used to seeing in German women. The migration problems such as foreign language, culture, religion and way of life are added to this.

In the group you find a shelter and the possibility to talk openly with each other, to exchange and to support each other.

- Common problems: Helplessness - where to get help?
- Feelings of being left alone - people withdraw and you are confronted with prejudices.
- they start to feel responsible for themselves

A typical group session begins and ends with a so-called"" flash light"" round of sensitivities, in which each group participant tells the others in a few words how she is feeling and what is bothering her.",1673a1bdd673889c,SHG Zwänge
"Fragen stellen und mitdiskutieren.

Beim Stammtisch Selbsthilfe und Migration sind alle herzlich willkommen, die am Thema Selbsthilfe und Migration interessiert sind: Menschen, die gesundheitlichen Problemen haben, die mehr Austausch brauchen oder einfach Selbsthilfe kennenlernen möchten.

- Erfahrungsaustausch für Betroffene
- Kontakte knüpfen
- Selbst aktiv werden
- Fähigkeiten nutzen","[DeepL:] Ask questions and join the discussion.

Everyone who is interested in the topic of self-help and migration is welcome at the Stammtisch Selbsthilfe und Migration: People who have health problems, who need more exchange or simply want to get to know self-help.

- Exchange of experiences for those affected
- Establish contacts
- Become active yourself
- Use skills",d370ed42f481b824,Stammtisch Selbsthilfe und Migration
"Die Teilnehmerinnen der SHG sind Frauen (ehemalige Patientinnen) aus der Neuköllner Tageskliniken. Die Teilnehmerinnen der SHG sind türkisch stämmige Frauen. Die SHG befasst sich mit dem Krankheitszeichen Ängste und tiefe Depression und des Verlustes des Selbstwertgefühls.

Dabei spielen die Folgen der Migration eine wichtige Rolle. Hierbei muss man auch erwähnen, dass die Rolle der Frau in der Familie, in der Gesellschaft eine andere ist, als die wir von deutschen Frauen gewohnt sind. Die Migrationsprobleme wie fremde Sprache, Kultur, Religion und Lebensweise kommen noch dazu.

Damit Sie ihre Kraft und Erfahrungen innerhalb einer SHG weitergeben und sich gegenseitig unterstützen finden sie in der Gruppe einen Schutzraum und die Möglichkeit, offen miteinander zu sprechen. Dabei erzählen sie sehr viel von ihrer eigenen Lebensgeschichte, ohne sie verschönern zu haben, die Schwierigkeiten, die sie in Vergangenheit in die Depressionen geführt haben werden hier benannt. Aber auch, wie sie aus der schwierigen Situation wieder rauskommen können.

Gemeinsam Suche nach Antworten:

-  Wie können wir unsere Ratlosigkeit und unser Alleinsein mindern?
-  Wie können wir neue Verhaltensweisen entdecken und üben
-  Wie können wir unser Selbstbewusstsein stärken
- Was können wir gegen Vorurteile tun?
- Wie und wo finden wir Professionelle Hilfe
","[DeepL:] The participants of the SHG are women (former patients) from the Neukölln day clinics. The participants of the SHG are women of Turkish origin. The SHG deals with the symptoms of anxiety and deep depression and the loss of self-esteem.

The consequences of migration play an important role. It is also important to mention that the role of women in the family, in society is different from what we are used to German women. The migration problems such as foreign language, culture, religion and way of life are added to this.

In order to pass on their strength and experiences within a SHG and to support each other, they find a protective space in the group and the possibility to speak openly with each other. In doing so, they tell a lot of their own life story, without embellishing it. The difficulties that led them into depression in the past are named here. But also how they can get out of the difficult situation again.

Searching for answers together:

- How can we lessen our helplessness and aloneness?
- How can we discover and practice new ways of behaving?
- How can we strengthen our self-confidence
- What can we do against prejudices?
- How and where can we find professional help",3688e9d1754b3821,Tagesklinik-Gruppe mit Migrationshintergrund
"Wir sprechen u.a. über Depressionen, Diabetes, Krebs, Wechseljahre, gesellschaftspolitische Belange. Wir möchten auch öffentlich sichtbar sein und auf uns und unsere Situation aufmerksam machen.","[DeepL:] We talk about depression, diabetes, cancer, menopause, socio-political issues, among others. We also want to be publicly visible and draw attention to ourselves and our situation.",be95ffe95053481c,Türkische Frauen – Depressionen
"offenes Treffen für türkische Frauen
Weitere Gesprächsthemen, Schwerpunkt: chronische Schmerzen, Diabetes, Krebskrankheiten und Menschen mit Dialyse","[DeepL:] Open meeting for Turkish women
Other topics of discussion, focus: chronic pain, diabetes, cancer diseases and people on dialysis",41a875157dbd3be5,Türkische Frauengruppe – Depressionen „Sichtbar“
"Angehörigengruppe Suchterkrankter (diverse Süchte)
Bagimlinin aile fertler grubu (cesitli bagimliklar).","[DeepL:] Group of relatives of addicts (various addictions)
Bagimlinin aile fertler grubu (cesitli bagimliklar).",13ff709332d0ea92,Türkische Frauengruppe Angehörige von Suchterkranken
"Die Einrichtung befindet sich in einem verkehrsberuhigten Wohngebiet in Alt-Lichtenberg, in der Nähe des Rodeliusplatzes.

Pädagogisches Konzept:
- Arbeit nach dem Berliner Bildungsprogramm
- Konzeptioneller Schwerpunkt: Bewegung
- Kleinkindbereich bis zum 2. Geburtstag
- Altersmischung ab 2 Jahren bis zur Einschulung
- Beziehungskontinuität durch stabile Gruppen und Betreuer über 4 Jahre bis zum 
   Schuleintritt
- Jedes Kind ist mit seiner Individualität willkommen
- Stärkung der Selbständigkeit und -Wirksamkeit
- Begleitung, Unterstützung und Förderung des Kindes in seiner Ich-, Sach-, Sozial- und 
   Lernmethodischen Kompetenz

Gesunde Ernährung ist uns wichtig, deshalb wird das Essen in unserer Kita täglich frisch und abwechslungsreich zubereitet. Für Fleischgerichte wird Neulandfleisch verarbeitet. Wir bieten Bio-Milch an. Es gibt täglich viel frisches Obst und Gemüse. Vegetarier sind herzlich willkommen. Am Nachmittag reichen wir den Kindern einen Nachmittagssnack.

Unser Kitateam besteht aus 30 Pädagog*innen, die mit unterschiedlichen Personalstunden beim Träger beschäftigt sind. 2 Erzieher*innen haben die Zusatzqualifikation der Integrationspädagog*in. Weiterhin sorgen 6 Hauswirtschaftskräfte für das leibliche Wohl der Kinder und für die Sauberkeit im Haus. Unser hauseigener Handwerker hält mit seinem handwerklichen Geschick das Haus in Schuss!","[DeepL:] The facility is located in a low-traffic residential area in Alt-Lichtenberg, near Rodeliusplatz.

Pedagogical concept:
- Work according to the Berlin educational program
- Conceptual focus: movement
- Toddler area up to the 2nd birthday
- Age mix from 2 years until school enrollment
- Continuity of relationships through stable groups and caregivers from 4 years old until
   school entry
- Every child is welcome with his or her individuality
- Strengthening of independence and effectiveness
- Accompaniment, support and encouragement of the child in his or her ego, factual, social and
   learning methodical competence

Healthy nutrition is important to us, which is why the food in our daycare is prepared fresh and varied every day. For meat dishes we use fresh meat. We offer organic milk. There is plenty of fresh fruit and vegetables every day. Vegetarians are welcome. In the afternoon we serve the children an afternoon snack.

Our daycare team consists of 30 educators, who are employed by the sponsor with different staff hours. 2 educators have the additional qualification of integration educator. Furthermore, 6 housekeepers take care of the physical well-being of the children and the cleanliness in the house. Our in-house craftsman keeps the house in good shape with his manual skills!",aaf5a610ce5dc9ff,Kita Bunte Plonzstifte
